,Unnamed: 0.1,Unnamed: 0,index,road,km,type,name,length,condition,lat,lon,model_type,geometry,FLOODCAT,CycloonCat
469,469,469,468,N1,404.487,Steel Beam & RCC Slab,HIZOLIA BRIDGE,50.6,C,21.2671335430292,92.1098720509466,bridge,POINT (92.1098720509466 21.2671335430292),0,3
470,470,470,469,N1,404.774,Steel Beam & RCC Slab,MODDO RAJAPALONG,11.5,C,21.2655833478485,92.1120674774526,bridge,POINT (92.1120674774526 21.2655833478485),0,2
471,471,471,470,N1,405.728,Steel Beam & RCC Slab,JADIMURA BRIDGE,6.6,C,21.2600473697902,92.1189860875524,bridge,POINT (92.1189860875524 21.2600473697902),0,2
472,472,472,471,N1,405.969,Slab Culvert,JADI MORA (2 CULVERT,2.4,A,21.2586242226573,92.1207179843356,bridge,POINT (92.1207179843356 21.2586242226573),0,2
473,473,473,472,N1,406.218,Arch Masonry,JADIMORA (3,17.0,A,21.2570550964285,92.1224165035714,bridge,POINT (92.1224165035714 21.2570550964285),0,2
474,474,474,473,N1,406.517,Slab Culvert,JADIMORA (1,2.4,A,21.2552064351464,92.1243872108786,bridge,POINT (92.1243872108786 21.2552064351464),0,2
475,475,475,474,N1,406.791,Steel Beam & RCC Slab,WEST OGALA,11.1,C,21.2538028,92.12659709,bridge,POINT (92.12659709 21.2538028),0,2
476,476,476,475,N1,407.239,Steel Beam & RCC Slab,OKYIA STATION,8.5,C,21.2504537,92.1307493,bridge,POINT (92.1307493 21.2504537),0,2
477,477,477,476,N1,407.785,Slab Culvert,UKLIA-SHAHABMARKAT,2.4,C,21.2489644871959,92.1328410912932,bridge,POINT (92.1328410912932 21.2489644871959),0,2
478,478,478,477,N1,408.235,Steel Beam & RCC Slab,UKHIYA BAZAR,20.7,B,21.2457262593333,92.1373042073333,bridge,POINT (92.1373042073333 21.2457262593333),0,2
479,479,479,478,N1,411.81,Slab Culvert,P. F PARA SLAB,2.0,A,21.2308784786138,92.1607571460396,bridge,POINT (92.1607571460396 21.2308784786138),0,2
480,480,480,479,N1,412.008,Steel Beam & RCC Slab,KUTUB PALONG,11.3,C,21.2293155332673,92.1613561450495,bridge,POINT (92.1613561450495 21.2293155332673),0,2
481,481,481,480,N1,412.931,Slab Culvert,KUTU - PALONG MOSZID SLAB,2.2,B,21.2215199757575,92.1617032590909,bridge,POINT (92.1617032590909 21.2215199757575),0,2
482,482,482,481,N1,413.235,Steel Beam & RCC Slab,KOSHO - BINNA - BRIDGE,10.9,C,21.218960082,92.162077758,bridge,POINT (92.162077758 21.218960082),0,2
483,483,483,482,N1,413.43,Slab Culvert,KASHO - BINNAI SLAB,2.1,C,21.21737604825,92.16248399175,bridge,POINT (92.16248399175 21.21737604825),0,2
484,484,484,483,N1,413.66,Slab Culvert,KATU PALLANG SLAB,2.0,A,21.2160115861386,92.1636641564356,bridge,POINT (92.1636641564356 21.2160115861386),0,2
485,485,485,484,N1,413.901,Slab Culvert,KUTUNG PALANG SLAB,1.8,A,21.2149359632653,92.1655512030612,bridge,POINT (92.1655512030612 21.2149359632653),0,2
486,486,486,485,N1,414.0,Slab Culvert,KOSUKONA,2.2,A,21.2144308612244,92.1664067448979,bridge,POINT (92.1664067448979 21.2144308612244),0,2
487,487,487,486,N1,415.056,Box Culvert,BALAKHALI TV CENTER,6.4,A,21.2063047283582,92.1700180179104,bridge,POINT (92.1700180179104 21.2063047283582),0,2
488,488,488,487,N1,415.296,Slab Culvert,BALUKHALI-2 SLAB,2.2,A,21.2043409872865,92.1703567258064,bridge,POINT (92.1703567258064 21.2043409872865),0,2
489,489,489,488,N1,415.574,Box Culvert,BALUKHALI KASTOM,3.1,A,21.2019671732447,92.1704006677419,bridge,POINT (92.1704006677419 21.2019671732447),0,2
490,490,490,489,N1,416.057,RCC Girder Bridge,Balukali Old bus Stand Bridge,38.7,C,21.197632418584,92.1705772646017,bridge,POINT (92.1705772646017 21.197632418584),0,2
491,491,491,490,N1,416.354,Box Culvert,BAKUHHALI KASHAMIA,3.0,A,21.1953155305785,92.1705074661157,bridge,POINT (92.1705074661157 21.1953155305785),0,2
492,492,492,491,N1,416.966,RCC Girder Bridge,BALUKHALI,9.4,B,21.1907730988505,92.1680703199233,bridge,POINT (92.1680703199233 21.1907730988505),0,2
493,493,493,492,N1,417.29,RCC Girder Bridge,Balukhali Boro Bridge,15.4,D,21.1888919350109,92.1658773557987,bridge,POINT (92.1658773557987 21.1888919350109),0,2
494,494,494,493,N1,418.231,Box Culvert,GOGU GONA,1.2,A,21.1839744314735,92.1593026449213,bridge,POINT (92.1593026449213 21.1839744314735),0,2
495,495,495,494,N1,418.76,Box Culvert,THANGKHALI BOX CULVERT,3.1,C,21.1797067107296,92.1578310562231,bridge,POINT (92.1578310562231 21.1797067107296),0,2
496,496,496,495,N1,419.036,Box Culvert,THANG KHALI BOX CULVERT,3.1,B,21.177417156701,92.1570372113402,bridge,POINT (92.1570372113402 21.177417156701),0,2
497,497,497,496,N1,419.278,RCC Girder Bridge,Thang Khali Bridge,48.2,D,21.1754208098765,92.1562526135802,bridge,POINT (92.1562526135802 21.1754208098765),0,2
498,498,498,497,N1,419.63,RCC Girder Bridge,CHANG KHALI BRIDGE,9.4,C,21.1724828063829,92.1552940329787,bridge,POINT (92.1552940329787 21.1724828063829),0,2
499,499,499,498,N1,419.88,RCC Girder Bridge,CHANG KHALI BRIDGE,31.1,B,21.1703723502057,92.1547387765432,bridge,POINT (92.1547387765432 21.1703723502057),0,2
500,500,500,499,N1,420.093,RCC Girder Bridge,Jam Toli Bridge,9.4,C,21.1688213638709,92.153662396129,bridge,POINT (92.153662396129 21.1688213638709),0,2
501,501,501,500,N1,420.18,Box Culvert,JAM TOLI BOX CULVERT,3.0,A,21.168232930909,92.1531459818181,bridge,POINT (92.1531459818181 21.168232930909),0,2
502,502,502,501,N1,420.406,RCC Girder Bridge,DAIM PARA BRIDGE,9.3,B,21.1666653482213,92.1523376486166,bridge,POINT (92.1523376486166 21.1666653482213),0,2
503,503,503,502,N1,420.537,Box Culvert,DAIM PARA CULVERT,3.0,C,21.1655725596837,92.1522082019762,bridge,POINT (92.1522082019762 21.1655725596837),0,2
504,504,504,503,N1,420.606,Box Culvert,DAIM PARA CULVERT,4.6,A,21.16498780625,92.152190071875,bridge,POINT (92.152190071875 21.16498780625),0,2
505,505,505,504,N1,420.952,Box Culvert,DAIM PARA CULVERT,1.25,C,21.1619757444915,92.1523314669491,bridge,POINT (92.1523314669491 21.1619757444915),0,2
506,506,506,505,N1,421.156,Box Culvert,DAIM PARA CULVERT,3.0,A,21.1602045009259,92.1525257175926,bridge,POINT (92.1525257175926 21.1602045009259),0,2
507,507,507,506,N1,421.358,Box Culvert,PALONG KHALI CULVERT,3.0,C,21.1584534746478,92.1525195633802,bridge,POINT (92.1525195633802 21.1584534746478),0,2
508,508,508,507,N1,422.081,RCC Girder Bridge,PALONG KHALI BAZAR (1,9.4,C,21.1524632792452,92.1534145867924,bridge,POINT (92.1534145867924 21.1524632792452),0,2
509,509,509,508,N1,422.447,RCC Bridge,PALONG KHALI BAZAR BRIDGE,15.2,C,21.1498906490706,92.1552156215613,bridge,POINT (92.1552156215613 21.1498906490706),0,2
510,510,510,509,N1,422.784,RCC Girder Bridge,PALONG KHALI RCC GIDER BRIDGE,58.0,C,21.1477676743494,92.1570426250929,bridge,POINT (92.1570426250929 21.1477676743494),0,2
511,511,511,510,N1,423.442,RCC Girder Bridge,KARUN TOLI RCC GIDER BRIDGE,3.3,B,21.1425462548387,92.159429216129,bridge,POINT (92.159429216129 21.1425462548387),0,2
512,512,512,511,N1,423.67,RCC Girder Bridge,Karontoli Bridge,15.4,C,21.1408647661691,92.1605222283582,bridge,POINT (92.1605222283582 21.1408647661691),0,2
513,513,513,512,N1,423.804,RCC Girder Bridge,GIVATOLI RCC GIDER BRIDGE,3.3,A,21.140210455058,92.1615530950248,bridge,POINT (92.1615530950248 21.140210455058),0,2
514,514,514,513,N1,424.075,RCC Girder Bridge,GIVA TOLI RCC GIDER BRIDGE,3.3,A,21.1388871840796,92.1636379074626,bridge,POINT (92.1636379074626 21.1388871840796),0,2
515,515,515,514,N1,424.271,Box Culvert,GIVA TOLI BOX CULVERT,1.2,A,21.1380664956896,92.1651978,bridge,POINT (92.1651978 21.1380664956896),0,2
516,516,516,515,N1,424.395,RCC Girder Bridge,GIVATOLI RCC GIDER BRIDGE,32.0,C,21.1379210829268,92.1663534195121,bridge,POINT (92.1663534195121 21.1379210829268),0,2
517,517,517,516,N1,424.577,RCC Girder Bridge,Kata Khali Bridge,12.3,D,21.1376124564885,92.1680587053435,bridge,POINT (92.1680587053435 21.1376124564885),0,2
518,518,518,517,N1,424.783,Box Culvert,ULI BANIA BOX CULVERT,1.2,C,21.1373350498154,92.1700112125461,bridge,POINT (92.1700112125461 21.1373350498154),0,2
519,519,519,518,N1,425.267,RCC Girder Bridge,Porbo Kata Khali Bridge,15.2,C,21.1366125359375,92.1745027796875,bridge,POINT (92.1745027796875 21.1366125359375),0,2
520,520,520,519,N1,425.455,RCC Girder Bridge,ULUBANIA RCC GIDER BRIDGE,4.8,A,21.1360412976525,92.1760569938967,bridge,POINT (92.1760569938967 21.1360412976525),0,2
521,521,521,520,N1,425.715,Box Culvert,ULIBANIA BOX CULVERT,1.3,C,21.1349149157894,92.1779379605263,bridge,POINT (92.1779379605263 21.1349149157894),0,2
522,522,522,521,N1,425.882,RCC Girder Bridge,DMONIR GONA RCC GIDER BRIDGE,3.3,A,21.1342388024291,92.179158717004,bridge,POINT (92.179158717004 21.1342388024291),0,2
523,523,523,522,N1,426.555,RCC Girder Bridge,BALUR KHALI -(1 RCC GIDER BRIDGE,4.7,B,21.1318968873563,92.1846917362069,bridge,POINT (92.1846917362069 21.1318968873563),0,2
524,524,524,523,N1,426.881,Box Culvert,BALU KHALI -2 BOX CULVERT,1.2,C,21.1299737216216,92.1868158522522,bridge,POINT (92.1868158522522 21.1299737216216),0,2
525,525,525,524,N1,426.915,RCC Girder Bridge,Balu Khali Bridge,7.9,D,21.1297680981982,92.1870470012012,bridge,POINT (92.1870470012012 21.1297680981982),0,2
526,526,526,525,N1,427.041,Box Culvert,W HIME KANG BOX CULVERT,1.2,A,21.1290060819819,92.187903612012,bridge,POINT (92.187903612012 21.1290060819819),0,2
527,527,527,526,N1,427.154,Box Culvert,WHIKE KANG BOX CULVERT,1.2,A,21.1283226864864,92.1886718423423,bridge,POINT (92.1886718423423 21.1283226864864),0,2
528,528,528,527,N1,427.231,Box Culvert,WHIKE KANG BOX CULVERT,1.2,B,21.1278570099099,92.1891953267267,bridge,POINT (92.1891953267267 21.1278570099099),0,2
529,529,529,528,N1,427.622,RCC Girder Bridge,Wheke Kang Bridge,6.4,D,21.125103688724,92.1913674700296,bridge,POINT (92.1913674700296 21.125103688724),0,2
530,530,530,529,N1,427.804,RCC Girder Bridge,WHIKE KANG BRIDGE,3.35,A,21.1237604940298,92.1921588880597,bridge,POINT (92.1921588880597 21.1237604940298),0,2
531,531,531,530,N1,427.918,RCC Girder Bridge,Moa Ex Kang Bridge,13.0,C,21.1229108079646,92.1927223495575,bridge,POINT (92.1927223495575 21.1229108079646),0,2
532,532,532,531,N1,427.969,RCC Girder Bridge,HOA EX KANG BAZAE,3.2,A,21.1225347168141,92.1929605601769,bridge,POINT (92.1929605601769 21.1225347168141),0,2
533,533,533,532,N1,428.095,RCC Girder Bridge,Hoacx Kang Barbar Bridge,72.6,B,21.1215698917647,92.1935169658823,bridge,POINT (92.1935169658823 21.1215698917647),0,2
534,534,534,533,N1,428.578,Box Culvert,AMTULI BOX CULVERT,3.4,A,21.1184609383419,92.1962922290155,bridge,POINT (92.1962922290155 21.1184609383419),0,2
535,535,535,534,N1,428.89,Slab Culvert,TASSI-PARA BAR,2.8,A,21.1159743461538,92.1970744923076,bridge,POINT (92.1970744923076 21.1159743461538),0,2
536,536,536,535,N1,429.081,RCC Girder Bridge,Tasse Bridge,12.8,D,21.1145580496021,92.1980208315649,bridge,POINT (92.1980208315649 21.1145580496021),0,2
537,537,537,536,N1,429.491,Box Culvert,LAMBA-BIL PORA,1.2,A,21.1118930148936,92.2005928021276,bridge,POINT (92.2005928021276 21.1118930148936),0,2
538,538,538,537,N1,429.615,Box Culvert,LAMBABIL MIDDLE PARA,1.2,A,21.1108101507936,92.2020956942857,bridge,POINT (92.2020956942857 21.1108101507936),0,2
539,539,539,538,N1,429.719,Box Culvert,LAMBABIL MIDDLE,1.2,A,21.1098838904761,92.2033796485714,bridge,POINT (92.2033796485714 21.1098838904761),0,2
540,540,540,539,N1,429.912,Box Culvert,LAMBA - BIL - (1 BOX CULVERT,2.8,A,21.108771344186,92.2048378697674,bridge,POINT (92.2048378697674 21.108771344186),0,2
541,541,541,540,N1,430.072,Slab Culvert,LAM BA BIL (2 BOX CULVERT,2.8,A,21.1083165348837,92.2053339813953,bridge,POINT (92.2053339813953 21.1083165348837),0,2
542,542,542,541,N1,430.287,Box Culvert,LAMBA BIL (3 BOX CULVERT,1.2,A,21.1078333,92.2061073045454,bridge,POINT (92.2061073045454 21.1078333),0,2
543,543,543,542,N1,430.582,Box Culvert,LAMBA BIL BOX,1.2,C,21.1052944333333,92.20739816,bridge,POINT (92.20739816 21.1052944333333),0,2
544,544,544,543,N1,430.978,RCC Girder Bridge,Unchi-Prong Bridge,34.2,C,21.1020295703488,92.2079394552325,bridge,POINT (92.2079394552325 21.1020295703488),0,2
545,545,545,544,N1,431.167,Box Culvert,ON SIFAPAING BOX CULVERT,3.0,A,21.1005774145454,92.208578050909,bridge,POINT (92.208578050909 21.1005774145454),0,2
546,546,546,545,N1,431.398,Box Culvert,UNCHING OPLONG CULVERT (1,1.2,A,21.0988710315789,92.2096579157894,bridge,POINT (92.2096579157894 21.0988710315789),0,2
547,547,547,546,N1,431.877,Box Culvert,KUTUB DIA PARA (1 CULVERT,2.7,A,21.0950312659147,92.2114600974937,bridge,POINT (92.2114600974937 21.0950312659147),0,2
548,548,548,547,N1,431.946,Box Culvert,KUTUB DIA PARA CULVERT,2.7,A,21.0944452155388,92.2116762629072,bridge,POINT (92.2116762629072 21.0944452155388),0,2
549,549,549,548,N1,432.19,Slab Culvert,KUTUB - DIA PARA (3,4.2,A,21.0923827310126,92.2123111474683,bridge,POINT (92.2123111474683 21.0923827310126),0,2
550,550,550,549,N1,432.411,Slab Culvert,KANGOR PARA,2.7,A,21.0905260238297,92.2128845902127,bridge,POINT (92.2128845902127 21.0905260238297),0,2
551,551,551,550,N1,432.62,Box Culvert,KANGOR PARA MOZGID,1.2,A,21.088867034104,92.213695567052,bridge,POINT (92.213695567052 21.088867034104),0,2
552,552,552,551,N1,432.865,Slab Culvert,KHAN GIOR PARA (1,2.8,A,21.0869591497109,92.2148363748555,bridge,POINT (92.2148363748555 21.0869591497109),0,2
553,553,553,552,N1,432.924,Box Culvert,KHANGOR PRAMARY (2,1.2,A,21.0864997,92.2151111,bridge,POINT (92.2151111 21.0864997),0,2
554,554,554,553,N1,433.178,RCC Girder Bridge,KHAN GOR PARA BRIDGE,14.0,B,21.0844125039525,92.2159198454545,bridge,POINT (92.2159198454545 21.0844125039525),0,2
555,555,555,554,N1,433.441,Box Culvert,RHANCHOR PARA BOX CULVERT,1.2,A,21.0822419459459,92.2166012177177,bridge,POINT (92.2166012177177 21.0822419459459),0,2
556,556,556,555,N1,433.665,Box Culvert,KHANCHOR PARA (2,1.0,A,21.0804429857142,92.2174040714285,bridge,POINT (92.2174040714285 21.0804429857142),0,2
557,557,557,556,N1,433.826,Box Culvert,KHANCHOR PARA- BOX CULVERT,1.0,A,21.079224345977,92.2181232950191,bridge,POINT (92.2181232950191 21.079224345977),0,2
558,558,558,557,N1,434.124,Slab Culvert,NOYA PARA (1 BOX CULVERT,3.0,A,21.077282565,92.2199300692307,bridge,POINT (92.2199300692307 21.077282565),0,2
559,559,559,558,N1,434.37,RCC Girder Bridge,NOYA PARA (1 BRIDGE,6.1,C,21.0757171602316,92.2214353972973,bridge,POINT (92.2214353972973 21.0757171602316),0,2
560,560,560,559,N1,434.573,RCC Girder Bridge,NAYAPARA,5.8,A,21.0741777849315,92.2222489445205,bridge,POINT (92.2222489445205 21.0741777849315),0,2
561,561,561,560,N1,434.831,Box Culvert,NOYA PARA,1.3,A,21.0724929467032,92.2235128087912,bridge,POINT (92.2235128087912 21.0724929467032),0,2
562,562,562,561,N1,435.013,RCC Girder Bridge,GIMON KHALI BRIDGE,5.8,B,21.071231875641,92.2242923685897,bridge,POINT (92.2242923685897 21.071231875641),0,2
563,563,563,562,N1,435.22,RCC Girder Bridge,Gim-mogari Bridge,7.5,C,21.0695363333333,92.2245687666666,bridge,POINT (92.2245687666666 21.0695363333333),0,2
564,564,564,563,N1,435.748,Box Culvert,NINA BAZAR BOX CULVERT,1.2,A,21.0650398482758,92.2245345498084,bridge,POINT (92.2245345498084 21.0650398482758),0,2
565,565,565,564,N1,436.388,RCC Girder Bridge,Noya Bazar(1 Bridge,30.9,C,21.0598736617647,92.2263822093137,bridge,POINT (92.2263822093137 21.0598736617647),0,2
566,566,566,565,N1,436.6,Box Culvert,NOYA BAZAR CULVERT,1.2,C,21.0579897631578,92.226509045614,bridge,POINT (92.226509045614 21.0579897631578),0,2
567,567,567,566,N1,436.789,RCC Girder Bridge,Naya Bazar(2 Bridge,9.4,D,21.0562943527173,92.2266452831521,bridge,POINT (92.2266452831521 21.0562943527173),0,2
568,568,568,567,N1,437.063,RCC Girder Bridge,Naya Bazar(3 Bridge,11.8,C,21.0542867597222,92.2274586981481,bridge,POINT (92.2274586981481 21.0542867597222),0,2
569,569,569,568,N1,437.484,Box Culvert,KHARANG KHALI - BOX CUVERT (1,2.8,C,21.0519406592592,92.2296964950617,bridge,POINT (92.2296964950617 21.0519406592592),0,2
570,570,570,569,N1,437.961,Box Culvert,KHARANG KHAIL,1.2,C,21.0508486063492,92.233513137037,bridge,POINT (92.233513137037 21.0508486063492),0,2
571,571,571,570,N1,438.506,RCC Girder Bridge,MOULIVI BAZAR FISHARI BRIDGE,31.7,C,21.0464598480314,92.23512063937,bridge,POINT (92.23512063937 21.0464598480314),0,2
572,572,572,571,N1,439.007,Box Culvert,MOULOVI BAZAR BOX CULVERT (1,1.2,C,21.0422652012594,92.2367552062972,bridge,POINT (92.2367552062972 21.0422652012594),0,2
573,573,573,572,N1,439.235,Box Culvert,MOULOVI BAZAR BOX CULVERT,1.2,C,21.0404408514814,92.2376541207407,bridge,POINT (92.2376541207407 21.0404408514814),0,2
574,574,574,573,N1,439.579,Box Culvert,ALI AXBAR PARA BOX CULVERT,6.2,A,21.0376449596296,92.2390520348148,bridge,POINT (92.2390520348148 21.0376449596296),0,2
575,575,575,574,N1,440.028,RCC Girder Bridge,Nila-Hoab Rabg Bridge,32.1,C,21.0340308457564,92.2407063719557,bridge,POINT (92.2407063719557 21.0340308457564),0,2
576,576,576,575,N1,440.724,Slab Culvert,NILLA BOX CULVERT (1,4.4,A,21.0279544680791,92.2415858245762,bridge,POINT (92.2415858245762 21.0279544680791),0,2
577,577,577,576,N1,440.977,Slab Culvert,NILA. BARAR BOX CULVERT,2.9,A,21.0256598717703,92.2418041698564,bridge,POINT (92.2418041698564 21.0256598717703),0,2
578,578,578,577,N1,441.666,Slab Culvert,NILA - DORGA- PARA-(1 BOX,2.8,A,21.0198087471074,92.2428140276859,bridge,POINT (92.2428140276859 21.0198087471074),0,2
579,579,579,578,N1,441.974,Slab Culvert,NILA DOGA PARA BOX CULVERT,2.8,A,21.0173417560386,92.2438384763284,bridge,POINT (92.2438384763284 21.0173417560386),0,2
580,580,580,579,N1,442.161,Slab Culvert,NAT MURA PARA BOX CULVERT,1.9,A,21.015929034375,92.2447567,bridge,POINT (92.2447567 21.015929034375),0,2
581,581,581,580,N1,443.024,RCC Girder Bridge,Chowdhory Para Bridge,45.6,C,21.0097686468354,92.2495377240506,bridge,POINT (92.2495377240506 21.0097686468354),0,2
582,582,582,581,N1,443.564,Slab Culvert,RONGI HALI BOX CULVERT,2.8,B,21.0058252962264,92.252279838915,bridge,POINT (92.252279838915 21.0058252962264),0,2
583,583,583,582,N1,444.315,RCC Girder Bridge,Rongi-Khali Bridge,12.5,C,20.9994058966292,92.2537214265168,bridge,POINT (92.2537214265168 20.9994058966292),0,2
584,584,584,583,N1,445.478,RCC Girder Bridge,ALA KHALI KUNA PARA,29.9,C,20.9893582625336,92.2545712327493,bridge,POINT (92.2545712327493 20.9893582625336),0,2
585,585,585,584,N1,446.435,Box Culvert,LADA BAZAR BOX CULVERT,1.2,C,20.9813317189461,92.2521134830717,bridge,POINT (92.2521134830717 20.9813317189461),0,2
586,586,586,585,N1,446.71,RCC Girder Bridge,LADAPARA RCC GIDER BRIDGE,36.6,C,20.9790279773542,92.2512228468609,bridge,POINT (92.2512228468609 20.9790279773542),0,2
587,587,587,586,N1,447.084,Slab Culvert,NAYAPARA BOX CULVERT,2.8,A,20.9759372216027,92.2499898655052,bridge,POINT (92.2499898655052 20.9759372216027),0,2
588,588,588,587,N1,447.401,RCC Girder Bridge,Noya Para Bridge,30.4,C,20.9732781770034,92.2493761152148,bridge,POINT (92.2493761152148 20.9732781770034),0,2
589,589,589,588,N1,447.893,Box Culvert,NAYA PARA BOX CULVERT,1.2,A,20.9691570827586,92.2486529011494,bridge,POINT (92.2486529011494 20.9691570827586),0,2
590,590,590,589,N1,448.054,RCC Girder Bridge,Mosinni Mor Bridge,8.8,B,20.967853415126,92.2489720949579,bridge,POINT (92.2489720949579 20.967853415126),0,2
591,591,591,590,N1,448.391,Box Culvert,NOYA PARA CULVERT,1.2,A,20.9655685949554,92.2508723928783,bridge,POINT (92.2508723928783 20.9655685949554),0,2
592,592,592,591,N1,448.481,Box Culvert,NOYA PARA CULVERT,1.2,A,20.9649678916913,92.2514288706231,bridge,POINT (92.2514288706231 20.9649678916913),0,2
593,593,593,592,N1,448.581,Box Culvert,NOYA PARA (MUSJID BOX CULVERT(L,1.2,A,20.9641892820433,92.2518817702786,bridge,POINT (92.2518817702786 20.9641892820433),0,2
594,594,594,593,N1,448.581,Box Culvert,NOYA PARA BOX CULVERT(R,1.2,A,20.9641892820433,92.2518817702786,bridge,POINT (92.2518817702786 20.9641892820433),0,2
595,595,595,594,N1,448.926,RCC Girder Bridge,Noya Para Bridge,9.2,A,20.9614231446428,92.2532539928571,bridge,POINT (92.2532539928571 20.9614231446428),0,2
596,596,596,595,N1,449.101,RCC Girder Bridge,Jadirghat Bridge,41.75,C,20.9599449953642,92.2537187390728,bridge,POINT (92.2537187390728 20.9599449953642),0,2
597,597,597,596,N1,449.439,Box Culvert,JADIMORH BOX CULVERT,1.2,A,20.9571000129411,92.2546526588235,bridge,POINT (92.2546526588235 20.9571000129411),0,2
598,598,598,597,N1,449.7,RCC Girder Bridge,Jadimura bridge,7.5,A,20.9549388422619,92.2555312529762,bridge,POINT (92.2555312529762 20.9549388422619),0,2
599,599,599,598,N1,450.446,RCC Girder Bridge,DOMDO MIA BRIDGE,37.2,C,20.9491451322709,92.2584208880478,bridge,POINT (92.2584208880478 20.9491451322709),0,2
600,600,600,599,N1,450.599,Box Culvert,DONDO MIA BOX CULVERT,1.5,A,20.9481536869565,92.2592633282608,bridge,POINT (92.2592633282608 20.9481536869565),0,2
601,601,601,600,N1,450.759,Slab Culvert,DONDO MIA BOX CULVERT,2.7,A,20.9470947924242,92.2597883075757,bridge,POINT (92.2597883075757 20.9470947924242),0,2
602,602,602,601,N1,450.943,Box Culvert,DOMMO MIA BOX CULVERT,1.2,A,20.9458507925133,92.2603333,bridge,POINT (92.2603333 20.9458507925133),0,2
603,603,603,602,N1,451.328,RCC Girder Bridge,Dhando Mia Bridge,38.0,C,20.9427885228723,92.260596812234,bridge,POINT (92.260596812234 20.9427885228723),0,2
